latitude,longitude,depth,magnitude,distance,gravity,force,year,month,day,hour,minutes,mb,mwb,mwc,mwr,mww,rare_mt
-10.6273,164.9682,3.784189633918261,5.9,12.825656705477835,2.2817036890875615,46.80261178049657,2016,7,4,9,25,0,0,0,0,1,0
-6.132,106.301,5.098646171418969,5.2,12.908672508384306,2.2838983462315383,46.63658017468362,2011,11,6,4,41,1,0,0,0,0,0
-55.7642,-143.9055,2.302585092994046,5.5,12.81000602554529,2.2803126769389523,46.83391314036166,2016,5,3,2,34,0,1,0,0,0,0
7.5417,94.2698,2.302585092994046,5.5,12.846256717285504,2.281660237234994,46.76141175688123,2014,3,21,14,11,1,0,0,0,0,0
13.7942,122.3308,2.302585092994046,5.3,12.861255723071507,2.2806484455156695,46.731413745309226,2016,2,5,5,0,1,0,0,0,0,0
-56.0344,-121.4114,2.302585092994046,5.9,12.827619092799921,2.2803890605274035,46.79868700585239,2023,5,8,6,2,0,0,0,0,1,0
36.5325,27.0593,1.7404661748405046,5.3,12.91364527715398,2.28379934458124,46.62663463714428,2021,4,13,20,28,0,0,0,0,1,0
40.764,144.807,2.302585092994046,5.1,12.89018412683392,2.2803571495348622,46.6735569377844,2012,3,30,10,55,1,0,0,0,0,0
1.3426,126.2937,2.991824648722974,5.2,12.901003234870888,2.2803762901178404,46.65191872171046,2023,4,30,16,29,1,0,0,0,0,0
3.115,128.1607,4.843872076218154,5.3,12.894199746549724,2.281386392901577,46.66552569835279,2015,4,25,16,41,1,0,0,0,0,0
37.3033,56.7455,2.302585092994046,5.3,12.892592916549319,2.2836190513025243,46.6687393583536,2021,5,16,23,4,0,0,0,0,1,0
-17.534,167.327,3.1135153092103742,5.1,12.894712181909933,2.2806083640506767,46.664500827632374,2012,2,2,20,26,1,0,0,0,0,0
-22.1352,169.0064,2.302585092994046,5.1,12.911578146497062,2.2804481713915763,46.630768898458115,2018,12,13,2,33,1,0,0,0,0,0
0.9549,-26.5562,2.302585092994046,5.1,12.912190344058505,2.2824011650920286,46.629544503335225,2018,6,3,3,0,1,0,0,0,0,0
5.2296,96.1855,2.302585092994046,5.2,12.8518084609403,2.2806989593050533,46.75030826957164,2016,12,6,22,10,1,0,0,0,0,0
-15.0233,-175.0789,2.302585092994046,5.8,12.906820864862938,2.2824412319042366,46.64028346172636,2019,12,6,15,42,0,0,0,0,1,0
44.3818,148.6289,3.5553480614894135,5.2,12.822624917919136,2.2811080025666337,46.808675355613964,2022,12,28,7,44,0,0,0,0,1,0
-15.483,-174.343,2.302585092994046,5.5,12.906396511963713,2.2812682836626355,46.641132167524816,2011,5,2,13,20,0,0,1,0,0,0
12.9415,-87.3472,2.848507553797466,5.2,12.809628760927962,2.283969099649233,46.834667669596314,2022,9,6,7,35,0,0,0,0,1,0
37.739,143.536,2.3978952727983707,5.6,12.843493034049303,2.2808633335211943,46.76693912335363,2011,5,9,20,15,0,0,1,0,0,0
35.468,140.834,3.5553480614894135,5.2,12.858007130256045,2.2822638704906137,46.737910930940146,2011,3,13,15,10,0,0,1,0,0,0
-5.8776,151.9083,2.302585092994046,5.2,12.846032634147086,2.280548343624639,46.76185992315806,2018,6,9,19,49,1,0,0,0,0,0
23.8395,122.2045,3.3130945001071823,5.2,12.844869231340038,2.2809882980612626,46.76418672877216,2021,9,6,14,0,0,0,0,0,1,0
-62.66,-157.879,2.302585092994046,5.3,12.80741150760593,2.28245982043348,46.839102176240374,2011,3,22,19,9,0,0,1,0,0,0
-29.9483,-176.3448,2.302585092994046,5.2,12.913238602257838,2.282363530396726,46.62744798693656,2019,1,10,4,54,1,0,0,0,0,0
0.3096,120.2036,4.204692619390966,5.5,12.803094313992736,2.280418469679835,46.84773656346677,2017,7,23,7,55,0,0,0,0,1,0
-22.5051,-174.7308,2.302585092994046,5.2,12.795907212049594,2.280678220125215,46.86211076735305,2020,2,11,10,21,0,0,0,0,1,0
22.9375,120.6014,3.1354942159291497,6.4,12.852282818764369,2.2814449024989107,46.7493595539235,2016,2,5,19,57,0,0,0,0,1,0
-19.2592,-63.9189,6.397279593980435,5.6,12.80441726742438,2.2811709337975863,46.845090656603475,2014,1,27,16,42,0,1,0,0,0,0
-20.237,168.216,2.302585092994046,5.3,12.835235817848517,2.2808028490692087,46.7834535557552,2011,5,10,14,7,0,0,1,0,0,0
-6.0741,142.7211,1.791759469228055,5.7,12.84773440798483,2.283712483357344,46.758456375482574,2018,3,4,14,33,0,0,0,0,1,0
-8.834,67.716,2.302585092994046,5.4,12.858554069364104,2.281624758953948,46.73681705272403,2013,7,15,7,49,0,0,1,0,0,0
12.155,-87.851,4.215086179918229,5.1,12.869865677905505,2.2836728333029632,46.714193835641225,2011,7,16,1,57,0,0,1,0,0,0
-6.6793,152.0799,3.7367167835280966,5.2,12.84509885337526,2.2805116655416597,46.76372748470172,2015,8,8,4,13,1,0,0,0,0,0
-23.9098,-179.8652,6.2380120762012075,5.1,12.814775152297804,2.281760336121363,46.82437488685663,2019,7,7,18,49,1,0,0,0,0,0
18.1617,145.9463,4.829001500738799,5.3,12.816012115073425,2.2808839390761673,46.82190096130539,2023,10,28,8,8,0,0,0,0,1,0
-37.972,179.5354,2.302585092994046,5.3,12.84271560998087,2.281641078323052,46.7684939714905,2021,3,7,22,51,1,0,0,0,0,0
31.7623,-40.4615,2.302585092994046,5.4,12.845497267639011,2.281213950260429,46.76293065617421,2013,11,12,10,41,0,0,1,0,0,0
23.9435,-109.0615,2.302585092994046,5.3,12.891804903371632,2.283105253936137,46.67031538470897,2019,1,31,0,16,0,0,0,0,1,0
56.0474,113.9039,1.1817271953786161,5.4,12.838431597140767,2.2807952390703314,46.777061997170705,2014,5,23,19,42,0,0,0,0,1,0
-32.9373,-178.3856,2.302585092994046,5.6,12.89779380981204,2.2804336585487737,46.658337571828156,2016,3,1,9,26,0,0,0,0,1,0
-22.6247,170.8025,2.302585092994046,5.1,12.85818426709993,2.281009662290097,46.73755665725238,2022,3,31,15,30,0,0,0,0,1,0
1.38,126.293,2.302585092994046,5.2,12.833360432985133,2.282361647706394,46.78720432548197,2012,5,10,19,11,1,0,0,0,0,0
-7.6347,129.9926,2.302585092994046,5.3,12.867976806350187,2.2803715714664796,46.717971578751865,2017,1,16,15,6,1,0,0,0,0,0
36.3,142.257,2.509599262378372,5.1,12.864760360188546,2.282501998930739,46.72440447107515,2011,3,13,4,40,0,0,1,0,0,0
50.457,-173.576,3.2308043957334744,5.4,12.908496662870329,2.280917737071614,46.63693186571158,2013,2,20,8,47,0,0,1,0,0,0
-14.2684,166.7621,3.5553480614894135,5.2,12.82330483765005,2.2804343026596836,46.80731551615214,2016,4,3,18,18,1,0,0,0,0,0
-49.699,117.354,2.302585092994046,5.2,12.852743857104207,2.2841574674495386,46.748437477243826,2012,11,8,17,38,1,0,0,0,0,0
35.209,140.994,2.9652730660692823,5.7,12.821696026635228,2.2824866884000734,46.81053313818178,2011,3,15,20,29,0,0,0,0,1,0
-42.3743,173.9374,2.302585092994046,5.7,12.785356597940543,2.282738072412499,46.88321199557115,2016,11,13,19,28,0,0,0,0,1,0
35.7971,60.4318,2.302585092994046,5.1,12.849412269552541,2.281732485761809,46.75510065234715,2017,4,5,20,7,1,0,0,0,0,0
-1.0801,-15.9516,2.302585092994046,5.1,12.875759266710395,2.2837583294479114,46.70240665803145,2016,1,7,10,50,1,0,0,0,0,0
11.7141,-86.5773,3.5553480614894135,5.4,12.864317774080854,2.280606026230813,46.72528964329053,2019,11,1,15,24,0,0,0,0,1,0
-3.2836,130.7595,2.302585092994046,5.4,12.912106435913197,2.282169795733947,46.629712319625845,2019,2,3,7,36,0,0,0,0,1,0
-4.3366,102.6881,4.061132428015987,5.5,12.823178062289076,2.280557555359473,46.80756906687409,2021,1,6,17,28,0,0,0,0,1,0
19.4713,120.4176,2.302585092994046,5.3,12.893619171663763,2.2812432095106563,46.66668684812471,2014,11,18,9,15,1,0,0,0,0,0
35.217,140.988,3.728100167267218,5.3,12.796142812367219,2.282273651193718,46.8616395667178,2012,11,16,8,25,1,0,0,0,0,0
-21.7784,-174.8885,2.864483986944037,5.3,12.90314461402385,2.2824209798297215,46.64763596340454,2020,2,22,18,50,0,0,0,0,1,0
-22.1876,-68.5789,4.718498871295094,6.2,12.913075885980428,2.2809446066490797,46.62777341949138,2022,7,27,18,58,0,0,0,0,1,0
39.3881,13.5205,6.126563460529597,5.8,12.908667555412771,2.2803928159578875,46.636590080626696,2016,10,28,20,2,0,0,0,0,1,0
-2.2395,140.1845,2.302585092994046,5.3,12.904344174163112,2.2824917286779542,46.645236843126014,2016,10,28,0,41,1,0,0,0,0,0
-3.4684,145.6917,2.302585092994046,5.1,12.786789936744984,2.2804463454125115,46.88034531796227,2021,4,27,8,13,1,0,0,0,0,0
27.5175,67.4543,2.3135250330323798,5.4,12.914736320242653,2.2820700644603527,46.62445255096693,2013,12,19,19,28,0,1,0,0,0,0
-3.7553,151.3021,2.302585092994046,5.5,12.82977328027996,2.280407614650119,46.79437863089232,2023,11,18,3,1,0,0,0,0,1,0
-13.086,167.11,5.4116460518550396,5.2,12.905271477851887,2.2826700534798494,46.64338223574846,2012,12,23,0,29,1,0,0,0,0,0
-37.7499,177.3329,4.4058652241537235,5.1,12.904346661381917,2.2812986803125845,46.645231868688406,2022,3,9,2,44,1,0,0,0,0,0
10.8415,-85.6324,4.079738409832738,5.1,12.816476600297701,2.2802442576314443,46.82097199085683,2019,7,8,0,9,0,0,0,0,1,0
0.802,92.463,3.2228678461377385,8.2,12.819413340513947,2.280332128191451,46.81509851042435,2012,4,11,10,43,0,0,1,0,0,0
23.8428,93.9581,4.079400114836278,5.1,12.787665166268965,2.2840759426357726,46.878594858914305,2014,1,29,13,46,1,0,0,0,0,0
-13.2352,167.8596,2.302585092994046,5.1,12.824873363961462,2.280845628939921,46.80417846352931,2021,12,28,19,53,1,0,0,0,0,0
-15.3723,-173.0365,2.302585092994046,5.1,12.90973930188027,2.2808910864873506,46.6344465876917,2018,2,9,22,53,1,0,0,0,0,0
1.9335,96.9388,2.995732273553991,6.0,12.886129520672503,2.2804594185720846,46.68166615010723,2014,7,5,9,39,0,0,0,0,1,0
-24.0746,-175.7088,2.302585092994046,5.4,12.903172005928546,2.2812066488504184,46.64758117959514,2023,6,25,8,26,0,0,0,0,1,0
-5.4782,150.9196,4.6682388774550745,5.3,12.860759623675222,2.2811496506606344,46.73240594410179,2019,12,26,9,24,0,0,0,0,1,0
51.3305,-177.6817,3.5553480614894135,5.1,12.853979229744445,2.281036539615542,46.74596673196335,2018,9,1,14,23,0,0,0,0,1,0
-15.29,167.638,5.206202077640231,5.1,12.894747339415563,2.281052661168298,46.66443051262112,2011,5,4,10,7,0,0,1,0,0,0
-9.6924,66.5343,2.0794415416798357,5.8,12.908942408238243,2.280541640503348,46.63604037497576,2019,3,30,6,27,0,0,0,0,1,0
-33.5856,-178.5667,2.302585092994046,5.4,12.89030773108354,2.2837274520975397,46.67330972928516,2020,6,19,0,38,0,0,0,0,1,0
54.979,111.6458,2.509599262378372,5.1,12.85945196327776,2.280386870449535,46.735021264896716,2015,12,13,5,53,1,0,0,0,0,0
26.2583,126.0051,2.302585092994046,5.7,12.908001157097457,2.281303796044538,46.637922877257324,2022,9,18,8,9,0,0,0,0,1,0
37.6433,75.3098,2.030776369698555,5.4,12.911471961203626,2.283857683623841,46.63098126904499,2017,5,10,21,58,0,0,0,0,1,0
-18.3532,168.1012,3.5553480614894135,5.3,12.802441819555021,2.282024802363478,46.84904155234219,2021,5,28,13,41,0,0,0,0,1,0
-17.8921,167.85,2.302585092994046,5.5,12.809347086577198,2.2804489944101656,46.83523101829784,2020,3,7,5,43,0,0,0,0,1,0
-17.2304,175.9066,2.851861903134289,5.3,12.906944910640952,2.282233365389881,46.64003537017033,2016,5,16,11,24,1,0,0,0,0,0
51.5524,-173.8827,2.302585092994046,5.4,12.810476040255564,2.28174199699799,46.83297311094111,2016,3,13,4,19,0,0,0,0,1,0
-3.4459,145.4342,3.410817625039146,5.6,12.801538086359294,2.2803333909811285,46.85084901873365,2014,8,13,5,54,0,0,0,0,1,0
12.7464,145.1293,3.7376696182833684,5.4,12.902868162808879,2.280437807433682,46.64818886583448,2017,5,16,3,56,0,0,0,0,1,0
-15.2216,-173.3951,3.9318256327243257,5.8,12.834835959659559,2.2815250866680694,46.78425327213312,2016,2,7,2,3,0,0,0,0,1,0
-53.0898,-118.1134,2.302585092994046,5.8,12.88615991550133,2.284485910491611,46.68160536044957,2023,12,27,21,33,0,0,0,0,1,0
-17.086,167.81,2.302585092994046,5.2,12.8737532890975,2.280813835736851,46.706418613257235,2012,2,4,17,45,1,0,0,0,0,0
-6.4061,129.8834,5.072169306213528,5.2,12.840692534588033,2.2803829432250615,46.77254012227617,2021,2,9,7,24,0,0,0,0,1,0
-16.4825,-177.2142,2.302585092994046,5.8,12.879330845065564,2.2806242287791703,46.69526350132111,2016,6,10,18,29,0,0,0,0,1,0
-18.273,-178.551,6.468164456144597,5.1,12.910738233798602,2.28212254579862,46.632448723855035,2012,7,13,4,50,1,0,0,0,0,0
-3.1005,139.2591,3.844814255734696,5.1,12.87350706832856,2.2816706773702013,46.706911054795114,2014,6,23,15,13,1,0,0,0,0,0
-28.9796,74.5586,2.302585092994046,5.5,12.857793482320973,2.2815781133566424,46.73833822681029,2018,9,1,6,13,0,0,0,0,1,0
50.79,-130.52,2.302585092994046,5.2,12.826401790840713,2.2804642451798873,46.80112160977081,2014,12,21,9,40,0,0,0,1,0,0
10.7317,-62.6013,4.678885223810372,5.3,12.791687509334214,2.280581496681596,46.87055017278381,2022,7,14,19,16,0,0,0,0,1,0
10.2388,126.1281,4.298916727950875,5.1,12.800517649965277,2.2806155890755084,46.852889891521684,2016,12,15,1,6,1,0,0,0,0,0
10.9423,124.8614,2.302585092994046,5.3,12.830089445149175,2.280417632322313,46.79374630115389,2022,3,20,16,39,0,0,0,0,1,0
-27.617,-63.19,6.333989855442272,5.4,12.788631781793313,2.282465337337983,46.87666162786561,2011,4,17,1,24,0,0,1,0,0,0
37.8857,144.0549,2.6720775406433925,5.5,12.811096012390333,2.2852565187431475,46.83173316667157,2018,8,7,15,12,0,0,0,0,1,0
-23.566,-175.884,3.5553480614894135,5.5,12.863292085147629,2.280469578856013,46.72734102115698,2011,6,30,9,47,0,0,1,0,0,0
6.232,127.45,3.6635616461296463,5.5,12.808665817749265,2.2826442065005037,46.836593555953705,2012,5,9,4,35,1,0,0,0,0,0
5.8868,126.646,2.302585092994046,5.2,12.823776732288781,2.282025122886183,46.80637172687468,2021,5,21,23,56,1,0,0,0,0,0
-5.7523,154.1211,3.4965075614664802,5.6,12.86264660523425,2.2807603862525094,46.728631980983735,2014,3,5,22,27,0,0,0,0,1,0
14.2304,-91.9734,3.912023005428146,5.2,12.801320296812055,2.2804115295086493,46.851284597828126,2017,11,4,18,12,0,0,0,0,1,0
-21.0213,173.8925,2.302585092994046,5.5,12.846770600713795,2.281090161318231,46.76038399002465,2023,11,27,3,31,0,0,0,0,1,0
-23.099,-178.758,5.96409335031185,5.2,12.810970410319372,2.28120129458541,46.831984370813494,2011,11,21,1,39,0,0,1,0,0,0
-8.2322,158.9118,4.3694478524670215,6.2,12.892122197410174,2.280417049545602,46.669680796631894,2023,3,27,22,19,0,0,0,0,1,0
29.9183,140.0108,2.302585092994046,6.0,12.851365349028939,2.281714206371997,46.75119449339436,2023,10,3,11,38,0,0,0,0,1,0
1.4237,127.0499,4.672080891270718,5.3,12.8888487317284,2.2809576732964696,46.67622772799544,2019,11,11,23,40,0,0,0,0,1,0
13.7174,-90.9718,3.6407390787860012,6.8,12.790367108676612,2.2806325525498994,46.87319097409901,2017,6,22,12,31,0,0,0,0,1,0
-25.5826,-177.4227,5.01396308418893,5.1,12.854520532886106,2.2837154936318984,46.744884125680024,2018,12,18,20,38,0,0,0,0,1,0
-57.9461,-25.2568,3.825854909141014,5.1,12.909974288987978,2.284094853260451,46.63397661347628,2023,9,14,23,51,1,0,0,0,0,0
19.542,-70.077,2.174751721484161,5.1,12.85458065959663,2.282258897439923,46.74476387225898,2012,1,23,20,50,0,0,0,1,0,0
2.704,94.509,2.6461747973841225,5.7,12.867293047404042,2.280332867460419,46.719339096644156,2012,4,29,8,9,0,0,0,0,1,0
17.8686,-66.8266,2.191653532286764,6.4,12.869242461263477,2.2855022078439267,46.715440268925285,2020,1,7,8,24,0,0,0,0,1,0
-27.315,-176.0525,2.4150205223238337,5.7,12.901981010509388,2.2805364697562416,46.64996317043346,2015,8,14,13,28,0,0,0,0,1,0
-15.6647,-71.5943,2.302585092994046,5.4,12.832770146518806,2.2804889738950567,46.78838489841463,2023,6,3,1,49,0,0,0,0,1,0
-20.7774,68.4277,2.302585092994046,5.2,12.869172904737823,2.281853664295354,46.715579381976596,2014,8,17,16,4,1,0,0,0,0,0
7.3744,94.48,2.302585092994046,5.1,12.897941509391364,2.281456218140242,46.65804217266951,2022,4,10,14,17,0,0,0,0,1,0
-36.4961,-98.0875,2.302585092994046,5.6,12.910137510687925,2.281694421532433,46.633650170076386,2023,9,14,22,51,0,0,0,0,1,0
13.2713,142.6199,2.302585092994046,5.1,12.830011752877509,2.2811273596852564,46.79390168569722,2021,9,8,3,3,1,0,0,0,0,0
-49.099,164.6792,3.4420193761824107,5.3,12.898034123422457,2.2808997933018422,46.657856944607325,2015,1,6,0,14,1,0,0,0,0,0
-21.5363,-68.3542,4.648229675448539,5.1,12.84941752488276,2.281057039425713,46.755090141686715,2016,9,24,20,27,0,0,0,0,1,0
-7.089,127.585,5.517452896464707,5.9,12.87642959033293,2.280687922312567,46.70106601078638,2011,7,16,17,6,0,0,0,0,1,0
36.98,140.356,2.302585092994046,5.5,12.848147559905614,2.282141978209538,46.75763007164101,2011,4,11,11,42,0,0,0,1,0,0
64.5611,-17.773,2.247072383063787,5.1,12.911462082928669,2.281296997876648,46.6310010255949,2015,1,8,18,47,1,0,0,0,0,0
-7.4889,128.3312,4.91096227761219,5.1,12.907396307374254,2.280311242339139,46.63913257670373,2016,6,17,8,39,1,0,0,0,0,0
-21.6572,-179.3138,6.4080838815582855,5.1,12.901477276131335,2.281920911866926,46.650970639189566,2020,5,15,10,50,0,0,0,0,1,0
5.1865,-75.5438,4.700753055881822,5.3,12.82536336076744,2.283317942804407,46.803198469917355,2018,4,23,15,42,0,0,0,0,1,0
-22.7508,171.7978,2.302585092994046,5.6,12.821976945240909,2.281167072993347,46.80997130097042,2021,2,3,0,42,0,0,0,0,1,0
36.575,144.069,3.5553480614894135,5.4,12.885526498958116,2.282119461319028,46.68287219353601,2011,3,11,16,2,1,0,0,0,0,0
12.139,-88.59,3.332204510175204,7.3,12.828300993988261,2.2805895764928845,46.79732320347571,2012,8,27,4,37,0,0,0,0,1,0
39.667,143.371,2.6946271807700692,5.1,12.907230157548886,2.2811769451392143,46.63946487635447,2011,11,11,12,44,0,0,1,0,0,0
2.017,89.7759,2.995732273553991,5.7,12.907408705508088,2.281952263595448,46.63910778043606,2014,6,1,10,7,0,0,0,0,1,0
-34.8657,-178.7843,4.044278584548617,5.4,12.880987115829058,2.281019948797084,46.69195095979412,2018,8,2,13,1,0,0,0,0,1,0
-24.6511,-175.8866,3.004692014925463,5.6,12.90653798293944,2.2805437453925457,46.640849225573355,2021,3,20,5,9,0,0,0,0,1,0
-26.6074,-114.7212,2.446685436967803,5.3,12.793720411897448,2.280371834239199,46.86648436765734,2014,9,6,19,52,1,0,0,0,0,0
-8.838,157.456,2.302585092994046,5.8,12.86984765643163,2.280316064549588,46.714229878588974,2012,9,27,23,53,0,0,0,0,1,0
-30.8148,-71.3217,3.828641396489095,6.3,12.795394242931563,2.2834962243115715,46.86313670558911,2015,9,26,2,51,0,0,0,0,1,0
-30.2523,-71.9722,2.080690761080268,5.8,12.868136712676371,2.280877124768122,46.71765176609949,2016,7,19,5,18,0,0,0,0,1,0
-23.483,-175.913,3.5553480614894135,5.6,12.865727673357874,2.281315009089902,46.722469844736494,2011,6,30,4,30,0,0,0,0,1,0
-24.2993,-115.9595,2.302585092994046,5.4,12.884504586066493,2.2819391803326887,46.68491601931925,2021,9,3,5,22,0,0,0,0,1,0
-17.31,-177.841,5.989713014069176,5.3,12.821755458306383,2.280255459044332,46.810414274839474,2011,9,24,5,27,0,0,1,0,0,0
2.7652,127.0501,3.044522437723423,5.9,12.851289292332568,2.28043689750229,46.7513466067871,2023,4,21,10,21,0,0,0,0,1,0
-4.893,101.848,3.258096538021482,5.6,12.892424288638987,2.28366886189266,46.669076614174266,2011,5,4,17,38,0,0,0,0,1,0
38.248,38.1847,2.302585092994046,5.7,12.911812701947664,2.2824904186162684,46.630299787556915,2023,2,6,10,51,1,0,0,0,0,0
-37.337,-73.855,2.8903717578961645,5.2,12.908375286662146,2.2837793625110767,46.63717461812795,2011,3,3,7,58,0,0,1,0,0,0
-50.3302,139.324,2.302585092994046,6.0,12.895957008886661,2.28347179205785,46.66201117367892,2019,8,21,14,28,0,0,0,0,1,0
26.951,65.5009,2.70805020110221,7.7,12.89322438932326,2.281550074095196,46.66747641280572,2013,9,24,11,29,0,0,0,0,1,0
5.0563,94.7158,3.164630810015805,5.2,12.910367459692184,2.2823351529284244,46.63319027206787,2015,7,22,5,35,0,0,0,0,1,0
14.337,-94.137,1.6094379124341003,5.7,12.884743041283704,2.2823871213795983,46.68443910888483,2015,9,8,8,3,0,0,0,0,1,0
-11.183,164.882,2.302585092994046,7.1,12.811721057617282,2.280509657705427,46.830483076217675,2013,2,6,1,23,0,0,0,0,1,0
11.308,126.652,3.5553480614894135,5.4,12.88246270652378,2.280426485374475,46.68899977840468,2012,9,2,14,42,1,0,0,0,0,0
0.219,100.1006,1.3862943611198906,6.1,12.818982724523314,2.2803219072051375,46.81595974240561,2022,2,25,1,39,0,0,0,0,1,0
-21.864,-11.6511,2.302585092994046,5.4,12.80635864503883,2.2809450235745397,46.841207901374574,2023,2,16,15,55,0,0,0,0,1,0
-8.3065,116.2304,2.70805020110221,5.9,12.794445249847373,2.2806970264602873,46.865034691757494,2018,8,9,5,25,0,0,0,0,1,0
18.7332,147.0734,3.301156027481929,5.1,12.801755828484573,2.281876232092206,46.850413534483096,2022,11,26,6,15,1,0,0,0,0,0
33.095,76.858,2.681021528714291,5.1,12.884151872515718,2.282250761708349,46.685621446420804,2011,8,23,1,22,1,0,0,0,0,0
-59.6236,-151.1228,2.302585092994046,5.5,12.912099031915284,2.280853086281844,46.62972712762167,2017,12,16,22,40,0,0,0,0,1,0
23.0108,120.9505,1.8562979903656263,5.2,12.902947868297142,2.280444979504379,46.648029454857955,2019,4,4,1,56,0,0,0,0,1,0
16.2276,-94.8656,4.02535169073515,5.5,12.834409267953838,2.2838249793316385,46.78510665554456,2017,10,14,0,20,0,0,0,0,1,0
-29.5088,-176.9073,2.302585092994046,5.1,12.870020134360676,2.2818111511245602,46.713884922730884,2021,3,11,2,14,1,0,0,0,0,0
-4.3235,143.2895,4.822456617817903,5.2,12.894398220810903,2.2813743338854504,46.66512874983044,2015,4,25,17,9,1,0,0,0,0,0
12.569,143.74,2.322387720290225,5.1,12.790743349754035,2.2808460295550157,46.872438491944166,2013,6,22,1,41,1,0,0,0,0,0
40.248,143.226,3.095577608523707,5.2,12.90712847015816,2.283824010321901,46.639668251135916,2011,9,17,17,54,0,0,1,0,0,0
-21.015,-174.491,2.302585092994046,5.5,12.822838117108708,2.2824105495656344,46.808248957234824,2012,7,26,10,20,0,1,0,0,0,0
41.422,19.6383,2.302585092994046,5.3,12.82438043266691,2.282628739002523,46.805164326118415,2019,11,26,3,2,1,0,0,0,0,0
-11.2397,161.8756,2.995732273553991,5.8,12.872128651748993,2.2821440093079537,46.709667887954254,2014,4,14,6,29,0,1,0,0,0,0
-26.6626,-114.3613,2.302585092994046,5.3,12.801505007457841,2.282065093507955,46.85091517653655,2014,9,5,21,24,1,0,0,0,0,0
-5.504,149.711,4.91705694713669,5.7,12.902123107487075,2.280936494961794,46.649678976478086,2012,5,16,0,59,0,0,0,0,1,0
-13.9331,170.8245,6.4671084898373925,5.2,12.801634560239066,2.2808731739197863,46.850656070974104,2018,9,6,16,1,1,0,0,0,0,0
-62.3472,-58.3987,2.302585092994046,5.2,12.788084333975716,2.283213665577834,46.87775652350081,2020,10,18,0,5,0,0,0,0,1,0
-9.228,-109.61,2.302585092994046,5.4,12.869811612509533,2.2802888181415537,46.71430196643317,2011,2,26,17,17,0,0,1,0,0,0
-15.7739,-173.7133,4.199455046624718,5.1,12.847776520451443,2.2821943435079097,46.75837215054935,2021,9,18,0,56,1,0,0,0,0,0
14.0119,93.5776,3.8830060563576536,5.2,12.825565212692245,2.281579530821739,46.80279476606775,2015,6,12,18,29,1,0,0,0,0,0
-6.0077,142.8149,2.302585092994046,5.2,12.81202115883549,2.2804802082959337,46.82988287378126,2022,9,9,13,12,1,0,0,0,0,0
-10.799,165.114,3.1780538303479458,8.0,12.811753800308843,2.2804959033054386,46.83041759083455,2013,2,6,1,12,0,0,0,0,1,0
-4.0427,-103.9169,2.302585092994046,5.6,12.907021811296506,2.2803101400579133,46.639881568859224,2016,10,6,20,57,0,1,0,0,0,0
-4.5306,-106.0719,2.302585092994046,5.7,12.855006671413793,2.2803613723552325,46.74391184862465,2014,1,7,23,2,0,1,0,0,0,0
-22.8769,170.1053,2.302585092994046,5.1,12.889028066095282,2.2801925693698126,46.67586905926168,2022,4,3,18,44,1,0,0,0,0,0
-5.847,149.306,4.980863135762585,5.1,12.906858080212041,2.280261224338298,46.64020903102816,2011,5,29,7,33,0,0,1,0,0,0
-24.578,-69.295,4.282206299391671,5.2,12.794128718583103,2.2805163375278816,46.86566775428604,2013,12,4,5,39,0,0,0,0,1,0
-7.7769,107.9533,4.279398493788967,5.1,12.886585346129635,2.2846864476533058,46.680754499192965,2023,12,27,22,43,0,0,0,0,1,0
25.1444,63.3102,2.302585092994046,5.2,12.821968842924862,2.282533432431656,46.809987505602514,2017,2,8,11,2,1,0,0,0,0,0
16.5777,145.8398,4.87052995943538,5.1,12.89613758084884,2.280928084815931,46.66165002975456,2016,7,16,8,21,1,0,0,0,0,0
-18.6007,-175.3952,2.5649493574615367,5.6,12.88639544410585,2.282275337089888,46.68113430324054,2014,5,2,7,46,0,1,0,0,0,0
14.22,53.832,2.302585092994046,5.3,12.785953138861196,2.280639418611959,46.882018913729844,2011,10,26,20,31,0,0,1,0,0,0
-2.5015,-78.7623,4.5760502874142395,5.4,12.903276586299903,2.2818020193373743,46.64737201885243,2015,10,15,10,7,0,0,0,0,1,0
6.2693,125.8285,4.787491742782046,6.3,12.912967393751078,2.280360293646156,46.627990403950086,2020,9,6,15,23,0,0,0,0,1,0
15.7688,-96.3698,1.43746264769429,5.4,12.84332649404958,2.2805675745965157,46.76727220335308,2020,6,24,2,33,0,0,0,0,1,0
-3.325,137.536,4.121473229610353,5.1,12.848568430904345,2.2803533183068603,46.75678832964355,2019,11,16,17,46,0,0,0,0,1,0
67.605,142.183,2.302585092994046,5.1,12.876744129324933,2.284852288056892,46.70043693280237,2013,2,14,13,28,1,0,0,0,0,0
-3.7656,151.9866,2.302585092994046,5.1,12.849588308081788,2.2803543827087465,46.754748575288666,2023,9,22,1,11,1,0,0,0,0,0
-7.0859,129.4868,4.7932252746298065,5.2,12.81419284252521,2.284054312737422,46.82553950640182,2021,1,9,12,28,0,0,0,0,1,0
18.3623,96.1394,2.302585092994046,5.1,12.829636601807813,2.2808544536765907,46.79465198783661,2018,4,24,12,23,0,0,0,0,1,0
34.4574,45.4824,1.791759469228055,5.6,12.912713377268235,2.280439462688777,46.62849843691577,2013,11,22,6,51,0,1,0,0,0,0
