latitude,longitude,depth,magnitude,distance,gravity,force
49.513,-28.4226,10.0,5.1,403612,9.78,2.0072934475725603e-15
38.0164,38.57,12.988,5.3,403496,9.78,2.0084477564631817e-15
38.0164,38.57,12.988,5.3,403496,9.8,2.0084477564631817e-15
9.5794,138.4239,10.0,5.2,403168,9.78,2.011717057785819e-15
9.5794,138.4239,10.0,5.2,403168,9.81,2.011717057785819e-15
9.7081,138.3681,10.0,5.1,402964,9.8,2.0137544316433373e-15
9.7081,138.3681,10.0,5.1,402964,9.81,2.0137544316433373e-15
37.9358,36.6013,17.857,5.3,402841,9.81,2.0149843442348135e-15
37.9358,36.6013,17.857,5.3,402841,9.8,2.0149843442348135e-15
-10.6644,164.9618,51.214,5.3,402543,9.8,2.017968808477884e-15
-10.6644,164.9618,51.214,5.3,402543,9.8,2.017968808477884e-15
37.9389,37.6611,9.559,5.4,401199,9.79,2.0315116780946976e-15
37.9389,37.6611,9.559,5.4,401199,9.8,2.0315116780946976e-15
37.9963,37.4325,5.398,5.1,400863,9.78,2.0349186974183685e-15
37.9963,37.4325,5.398,5.1,400863,9.78,2.0349186974183685e-15
16.7337,-86.0574,10.0,5.5,400761,9.78,2.035954667091076e-15
16.7337,-86.0574,10.0,5.5,400761,9.78,2.035954667091076e-15
-27.9549,-176.2675,10.0,5.1,399704,9.78,2.0467368935593447e-15
-27.9549,-176.2675,10.0,5.1,399704,9.78,2.0467368935593447e-15
-2.598,140.5588,9.924,5.1,398966,9.82,2.054315929705313e-15
-2.598,140.5588,9.924,5.1,398966,9.78,2.054315929705313e-15
-55.715,-27.1882,35.0,5.4,398622,9.82,2.0578630977226182e-15
-55.715,-27.1882,35.0,5.4,398622,9.79,2.0578630977226182e-15
-10.76,161.6593,35.0,5.5,398396,9.79,2.060198507582792e-15
-10.76,161.6593,35.0,5.5,398396,9.8,2.060198507582792e-15
-1.2752,67.5616,10.0,5.5,396981,9.78,2.0749114350377574e-15
-1.2752,67.5616,10.0,5.5,396981,9.79,2.0749114350377574e-15
-22.3128,-174.4285,10.0,5.3,393916,9.78,2.1073261889368736e-15
-22.3128,-174.4285,10.0,5.3,393916,9.78,2.1073261889368736e-15
-5.2686,153.341,55.103,5.2,393387,9.78,2.112997576608576e-15
-5.2686,153.341,55.103,5.2,393387,9.78,2.112997576608576e-15
3.5892,126.6923,25.0,5.9,391170,9.78,2.1370167531155383e-15
3.5892,126.6923,25.0,5.9,391170,9.78,2.1370167531155383e-15
-35.3616,-15.5697,10.0,5.6,389945,9.78,2.1504645853093646e-15
-35.3616,-15.5697,10.0,5.6,389945,9.8,2.1504645853093646e-15
17.5544,-46.5341,10.0,5.1,386881,9.8,2.1846617425332532e-15
17.5544,-46.5341,10.0,5.1,386881,9.78,2.1846617425332532e-15
-1.6638,134.0766,61.167,5.1,384703,9.78,2.2094687367879116e-15
-1.6638,134.0766,61.167,5.1,384703,9.78,2.2094687367879116e-15
46.6311,151.5297,83.97,5.2,382047,9.78,2.240296082203518e-15
46.6311,151.5297,83.97,5.2,382047,9.81,2.240296082203518e-15
-29.3698,-178.9718,354.0,6.1,381309,9.81,2.248976383355129e-15
-29.3698,-178.9718,354.0,6.1,381309,9.78,2.248976383355129e-15
38.8964,92.673,10.0,5.1,379228,9.8,2.273726459026663e-15
38.8964,92.673,10.0,5.1,379228,9.81,2.273726459026663e-15
-15.3552,167.541,119.646,5.2,377560,9.78,2.293860759438261e-15
-15.3552,167.541,119.646,5.2,377560,9.78,2.293860759438261e-15
45.0998,23.2013,10.0,5.6,375027,9.81,2.324951701569091e-15
45.0998,23.2013,10.0,5.6,375027,9.8,2.324951701569091e-15
-19.8659,-175.1795,155.212,5.2,372992,9.79,2.3503902276193565e-15
-19.8659,-175.1795,155.212,5.2,372992,9.79,2.3503902276193565e-15
8.0014,-37.0823,10.0,5.3,372140,9.79,2.361164800811635e-15
8.0014,-37.0823,10.0,5.3,372140,9.78,2.361164800811635e-15
7.8855,-37.0106,10.0,5.1,372135,9.8,2.3612282503840512e-15
7.8855,-37.0106,10.0,5.1,372135,9.79,2.3612282503840512e-15
-40.5533,174.5343,78.171,5.7,371173,9.8,2.3734836956715504e-15
-40.5533,174.5343,78.171,5.7,371173,9.81,2.3734836956715504e-15
51.2181,-179.1863,35.0,5.3,370966,9.78,2.3761332549381762e-15
51.2181,-179.1863,35.0,5.3,370966,9.78,2.3761332549381762e-15
6.7659,-73.0236,158.822,5.2,369791,9.78,2.3912574318619127e-15
6.7659,-73.0236,158.822,5.2,369791,9.79,2.3912574318619127e-15
-18.5245,-173.0549,10.0,5.1,368753,9.81,2.404738643794646e-15
-18.5245,-173.0549,10.0,5.1,368753,9.78,2.404738643794646e-15
12.3099,123.8605,8.0,6.1,368721,9.78,2.4051560595414168e-15
12.3099,123.8605,8.0,6.1,368721,9.78,2.4051560595414168e-15
-15.0306,167.0391,34.694,5.6,366429,9.78,2.4353384866939144e-15
-15.0306,167.0391,34.694,5.6,366429,9.78,2.4353384866939144e-15
19.5974,-73.6826,10.0,5.4,366194,9.78,2.438465180078771e-15
19.5974,-73.6826,10.0,5.4,366194,9.79,2.438465180078771e-15
14.9737,119.8311,46.506,5.1,365495,9.79,2.447801105633428e-15
14.9737,119.8311,46.506,5.1,365495,9.78,2.447801105633428e-15
13.178,-91.2382,14.918,5.1,365223,9.78,2.451448465349934e-15
13.178,-91.2382,14.918,5.1,365223,9.78,2.451448465349934e-15
-21.864,-11.6511,10.0,5.4,364528,9.79,2.4608051175326682e-15
-21.864,-11.6511,10.0,5.4,364528,9.79,2.4608051175326682e-15
36.1766,35.7967,10.0,5.2,363861,9.78,2.4698352769265135e-15
36.1766,35.7967,10.0,5.2,363861,9.78,2.4698352769265135e-15
26.5537,128.6692,29.734,5.2,362890,9.79,2.483070243718275e-15
26.5537,128.6692,29.734,5.2,362890,9.78,2.483070243718275e-15
1.0243,-28.0775,10.0,5.3,362825,9.79,2.483960006128174e-15
1.0243,-28.0775,10.0,5.3,362825,9.8,2.483960006128174e-15
-6.6176,132.106,39.742,6.1,361731,9.78,2.499007439197147e-15
-6.6176,132.106,39.742,6.1,361731,9.8,2.499007439197147e-15
-22.3827,-174.4109,10.0,5.4,359678,9.79,2.5276169416536883e-15
-22.3827,-174.4109,10.0,5.4,359678,9.78,2.5276169416536883e-15
-13.2376,167.147,202.76,5.3,359193,9.78,2.534447374584958e-15
-13.2376,167.147,202.76,5.3,359193,9.78,2.534447374584958e-15
-55.4183,-27.8042,12.909,5.7,358486,9.79,2.5444540204575033e-15
-55.4183,-27.8042,12.909,5.7,358486,9.79,2.5444540204575033e-15
-17.5398,-178.7009,545.057,5.2,358431,9.81,2.54523495574581e-15
-17.5398,-178.7009,545.057,5.2,358431,9.78,2.54523495574581e-15
-19.9657,-71.1633,8.527,5.3,358334,9.8,2.5466131180559485e-15
-19.9657,-71.1633,8.527,5.3,358334,9.8,2.5466131180559485e-15
-12.8315,66.3765,10.0,5.3,358348,9.79,2.5464141389227473e-15
-12.8315,66.3765,10.0,5.3,358348,9.8,2.5464141389227473e-15
-22.4339,-174.446,10.0,5.2,358860,9.79,2.53915317936847e-15
-22.4339,-174.446,10.0,5.2,358860,9.78,2.53915317936847e-15
36.1616,36.0251,16.0,6.3,359942,9.81,2.5239105325108223e-15
36.1616,36.0251,16.0,6.3,359942,9.8,2.5239105325108223e-15
36.159,35.9351,10.0,5.5,359947,9.78,2.523840414048861e-15
36.159,35.9351,10.0,5.5,359947,9.78,2.523840414048861e-15
-9.8056,160.2453,10.005,5.1,360028,9.78,2.5227049019396315e-15
-9.8056,160.2453,10.005,5.1,360028,9.79,2.5227049019396315e-15
56.8378,-153.048,11.7,5.4,361478,9.8,2.502506795390148e-15
56.8378,-153.048,11.7,5.4,361478,9.82,2.502506795390148e-15
27.7828,55.3567,10.0,5.1,361550,9.79,2.501510183311795e-15
27.7828,55.3567,10.0,5.1,361550,9.79,2.501510183311795e-15
64.6683,-17.6801,10.0,5.2,361929,9.78,2.49627392998825e-15
64.6683,-17.6801,10.0,5.2,361929,9.82,2.49627392998825e-15
27.1222,143.5156,15.728,5.1,363458,9.8,2.4753153897981433e-15
27.1222,143.5156,15.728,5.1,363458,9.78,2.4753153897981433e-15
-7.0256,129.5058,114.224,5.6,366443,9.8,2.4351524054342542e-15
-7.0256,129.5058,114.224,5.6,366443,9.79,2.4351524054342542e-15
38.0552,73.2287,9.0,6.9,369810,9.82,2.3910117233950773e-15
38.0552,73.2287,9.0,6.9,369810,9.82,2.3910117233950773e-15
38.1349,73.0657,10.0,5.1,369879,9.8,2.3901197321188523e-15
38.1349,73.0657,10.0,5.1,369879,9.78,2.3901197321188523e-15
-33.901,-73.2549,10.0,5.5,372177,9.81,2.360695353451771e-15
-33.901,-73.2549,10.0,5.5,372177,9.78,2.360695353451771e-15
-24.0007,-66.7536,182.599,5.3,372834,9.79,2.352382751605839e-15
-24.0007,-66.7536,182.599,5.3,372834,9.78,2.352382751605839e-15
-6.0563,-106.5137,10.0,5.4,373932,9.78,2.3385881361586406e-15
-6.0563,-106.5137,10.0,5.4,373932,9.8,2.3385881361586406e-15
3.2796,128.1356,92.0,6.3,374618,9.78,2.330031138942885e-15
3.2796,128.1356,92.0,6.3,374618,9.81,2.330031138942885e-15
-47.2908,-13.3171,10.0,5.1,383243,9.8,2.226335157806866e-15
-47.2908,-13.3171,10.0,5.1,383243,9.8,2.226335157806866e-15
37.9797,33.9876,11.752,5.2,384654,9.81,2.2100316887594238e-15
37.9797,33.9876,11.752,5.2,384654,9.8,2.2100316887594238e-15
42.8258,145.0212,55.0,6.0,385424,9.78,2.201210107602103e-15
42.8258,145.0212,55.0,6.0,385424,9.78,2.201210107602103e-15
-6.0883,149.828,34.0,6.2,387426,9.81,2.1785196498470432e-15
-6.0883,149.828,34.0,6.2,387426,9.78,2.1785196498470432e-15
41.8209,79.8399,10.0,5.1,393605,9.8,2.110657637280154e-15
41.8209,79.8399,10.0,5.1,393605,9.78,2.110657637280154e-15
-1.614,120.2491,38.883,5.5,393918,9.79,2.1073047903631676e-15
-1.614,120.2491,38.883,5.5,393918,9.8,2.1073047903631676e-15
-32.7799,-178.9952,44.505,5.1,393936,9.78,2.1071122178659573e-15
-32.7799,-178.9952,44.505,5.1,393936,9.79,2.1071122178659573e-15
-20.5478,-178.3543,550.239,5.6,395009,9.8,2.095680272671118e-15
-20.5478,-178.3543,550.239,5.6,395009,9.79,2.095680272671118e-15
38.2144,38.2773,10.0,5.2,395493,9.79,2.0905540701760123e-15
38.2144,38.2773,10.0,5.2,395493,9.8,2.0905540701760123e-15
12.7603,-87.9127,72.114,5.2,397345,9.79,2.0711116045663785e-15
12.7603,-87.9127,72.114,5.2,397345,9.78,2.0711116045663785e-15
32.932,141.7018,10.0,5.2,400091,9.79,2.0427792734539835e-15
32.932,141.7018,10.0,5.2,400091,9.78,2.0427792734539835e-15
6.6808,60.2231,10.0,5.4,400230,9.8,2.0413606041304e-15
6.6808,60.2231,10.0,5.4,400230,9.8,2.0413606041304e-15
1.3696,125.7758,64.487,5.1,400611,9.79,2.0374795896416578e-15
1.3696,125.7758,64.487,5.1,400611,9.78,2.0374795896416578e-15
29.6162,101.9744,10.0,5.2,400620,9.78,2.037388045982673e-15
29.6162,101.9744,10.0,5.2,400620,9.78,2.037388045982673e-15
13.6009,-90.7301,69.345,5.2,401312,9.78,2.0303677875548344e-15
13.6009,-90.7301,69.345,5.2,401312,9.82,2.0303677875548344e-15
-4.8255,149.5041,600.933,6.6,402539,9.78,2.018008913488026e-15
-4.8255,149.5041,600.933,6.6,402539,9.81,2.018008913488026e-15
-60.3018,-27.0797,62.441,5.1,403323,9.78,2.010171119531188e-15
-60.3018,-27.0797,62.441,5.1,403323,9.78,2.010171119531188e-15
14.1495,146.8086,10.404,5.5,403934,9.78,2.0040944553185824e-15
14.1495,146.8086,10.404,5.5,403934,9.78,2.0040944553185824e-15
16.2561,-94.4102,95.635,5.7,404647,9.82,1.9970381299409827e-15
16.2561,-94.4102,95.635,5.7,404647,9.78,1.9970381299409827e-15
-55.0543,-31.5432,10.0,5.2,404716,9.78,1.996357238231326e-15
-55.0543,-31.5432,10.0,5.2,404716,9.78,1.996357238231326e-15
-15.3766,166.3907,17.0,6.5,405389,9.78,1.9897342998377085e-15
-15.3766,166.3907,17.0,6.5,405389,9.81,1.9897342998377085e-15
-15.0524,166.5727,10.0,5.7,405390,9.78,1.9897244834542467e-15
-15.0524,166.5727,10.0,5.7,405390,9.79,1.9897244834542467e-15
-15.056,166.6459,10.0,5.2,405393,9.78,1.9896950347397217e-15
-15.056,166.6459,10.0,5.2,405393,9.79,1.9896950347397217e-15
-14.9061,166.672,10.0,5.2,405394,9.79,1.989685218646831e-15
-14.9061,166.672,10.0,5.2,405394,9.79,1.989685218646831e-15
-14.891,166.7167,12.935,5.1,405503,9.78,1.9886156998490526e-15
-14.891,166.7167,12.935,5.1,405503,9.82,1.9886156998490526e-15
-59.3463,-18.0583,10.0,5.2,405625,9.82,1.9874196462021695e-15
-59.3463,-18.0583,10.0,5.2,405625,9.78,1.9874196462021695e-15
-14.7756,166.5553,10.0,5.3,405636,9.79,1.987311858334783e-15
-14.7756,166.5553,10.0,5.3,405636,9.79,1.987311858334783e-15
-17.1247,-72.6624,18.572,5.3,405665,9.82,1.987027732349526e-15
-17.1247,-72.6624,18.572,5.3,405665,9.79,1.987027732349526e-15
-59.403,-17.9994,10.0,5.9,405741,9.79,1.9862834153378815e-15
-59.403,-17.9994,10.0,5.9,405741,9.79,1.9862834153378815e-15
-30.8827,-13.4117,10.0,5.4,405887,9.78,1.984854716110082e-15
-30.8827,-13.4117,10.0,5.4,405887,9.78,1.984854716110082e-15
-29.5023,-178.7965,211.0,6.9,405758,9.78,1.986116980612265e-15
-29.5023,-178.7965,211.0,6.9,405758,9.78,1.986116980612265e-15
-16.641,-173.279,54.759,5.2,405345,9.82,1.9901662926381907e-15
-16.641,-173.279,54.759,5.2,405345,9.78,1.9901662926381907e-15
-16.1425,-73.4704,55.845,5.1,404078,9.78,2.0026663242167472e-15
-16.1425,-73.4704,55.845,5.1,404078,9.82,2.0026663242167472e-15
7.5373,126.1657,10.0,5.4,403989,9.78,2.00354880832381e-15
7.5373,126.1657,10.0,5.4,403989,9.82,2.00354880832381e-15
-55.7137,147.3366,10.0,5.8,403873,9.79,2.0046998881845006e-15
-55.7137,147.3366,10.0,5.8,403873,9.79,2.0046998881845006e-15
7.6244,91.7592,10.0,5.1,403782,9.78,2.005603584964496e-15
7.6244,91.7592,10.0,5.1,403782,9.8,2.005603584964496e-15
-20.7765,-178.3654,534.104,5.8,401995,9.78,2.0234743528397286e-15
-20.7765,-178.3654,534.104,5.8,401995,9.78,2.0234743528397286e-15
42.3233,144.5598,41.152,5.2,401862,9.78,2.024813950130182e-15
42.3233,144.5598,41.152,5.2,401862,9.78,2.024813950130182e-15
7.4941,126.0567,16.051,5.9,401118,9.79,2.0323322299543664e-15
7.4941,126.0567,16.051,5.9,401118,9.79,2.0323322299543664e-15
-6.4702,104.0023,43.518,5.3,400967,9.8,2.033863228520525e-15
-6.4702,104.0023,43.518,5.3,400967,9.78,2.033863228520525e-15
7.6315,126.2526,10.0,5.6,400838,9.78,2.0351725383909914e-15
7.6315,126.2526,10.0,5.6,400838,9.78,2.0351725383909914e-15
-3.1576,150.6188,9.0,5.9,400309,9.78,2.040554968609567e-15
-3.1576,150.6188,9.0,5.9,400309,9.79,2.040554968609567e-15
-3.4427,150.6625,10.0,5.4,400306,9.78,2.0405855536512327e-15
-3.4427,150.6625,10.0,5.4,400306,9.78,2.0405855536512327e-15
-0.2533,124.5471,39.334,5.3,399587,9.78,2.0479356476477958e-15
-0.2533,124.5471,39.334,5.3,399587,9.81,2.0479356476477958e-15
-5.4505,151.7573,74.237,5.3,399560,9.78,2.0482124327650393e-15
-5.4505,151.7573,74.237,5.3,399560,9.81,2.0482124327650393e-15
50.0891,157.4709,39.0,5.6,398503,9.78,2.0590923094084392e-15
50.0891,157.4709,39.0,5.6,398503,9.78,2.0590923094084392e-15
-6.5007,155.0307,40.0,5.8,398328,9.78,2.060901975360338e-15
-6.5007,155.0307,40.0,5.8,398328,9.78,2.060901975360338e-15
11.4051,141.4626,10.0,5.4,397592,9.78,2.0685390897060338e-15
11.4051,141.4626,10.0,5.4,397592,9.78,2.0685390897060338e-15
-7.0696,155.7929,87.608,5.1,393993,9.78,2.1065025790732014e-15
-7.0696,155.7929,87.608,5.1,393993,9.78,2.1065025790732014e-15
6.7308,-73.027,160.432,5.4,391851,9.78,2.129595341330739e-15
6.7308,-73.027,160.432,5.4,391851,9.78,2.129595341330739e-15
5.3124,-78.1883,24.321,5.1,390199,9.78,2.1476658071249467e-15
5.3124,-78.1883,24.321,5.1,390199,9.78,2.1476658071249467e-15
-45.6632,-77.3216,10.0,5.2,389344,9.78,2.1571087186563083e-15
-45.6632,-77.3216,10.0,5.2,389344,9.81,2.1571087186563083e-15
1.9672,97.9366,44.501,5.3,389125,9.78,2.1595374484728714e-15
1.9672,97.9366,44.501,5.3,389125,9.78,2.1595374484728714e-15
-16.3993,177.5056,10.0,5.5,387702,9.81,2.175419034401606e-15
-16.3993,177.5056,10.0,5.5,387702,9.78,2.175419034401606e-15
-16.4466,177.5002,10.0,5.2,386955,9.78,2.1838262473939772e-15
-16.4466,177.5002,10.0,5.2,386955,9.78,2.1838262473939772e-15
-58.7872,-24.7076,10.0,5.1,385897,9.82,2.1958172992089594e-15
-58.7872,-24.7076,10.0,5.1,385897,9.78,2.1958172992089594e-15
-12.0305,165.8383,10.0,5.6,384860,9.78,2.207666440695191e-15
-12.0305,165.8383,10.0,5.6,384860,9.82,2.207666440695191e-15
-10.7905,166.7831,11.457,5.1,382731,9.78,2.2322957204100014e-15
-10.7905,166.7831,11.457,5.1,382731,9.8,2.2322957204100014e-15
-28.1851,-67.4981,128.604,5.2,378450,9.8,2.2830845113841543e-15
-28.1851,-67.4981,128.604,5.2,378450,9.79,2.2830845113841543e-15
-5.4205,146.8342,213.0,6.3,378121,9.79,2.287059226263152e-15
-5.4205,146.8342,213.0,6.3,378121,9.78,2.287059226263152e-15
-56.6423,-141.7994,10.0,5.5,377521,9.78,2.294334720836451e-15
-56.6423,-141.7994,10.0,5.5,377521,9.82,2.294334720836451e-15
35.5167,22.179,10.0,5.4,375492,9.8,2.3191969417557587e-15
35.5167,22.179,10.0,5.4,375492,9.82,2.3191969417557587e-15
-38.3815,-75.2656,8.0,5.5,374939,9.78,2.326043184501221e-15
-38.3815,-75.2656,8.0,5.5,374939,9.79,2.326043184501221e-15
4.7016,126.9061,56.549,5.4,370862,9.79,2.3774661092498464e-15
4.7016,126.9061,56.549,5.4,370862,9.78,2.3774661092498464e-15
-30.1741,-176.2047,10.0,7.0,370329,9.8,2.384314621487609e-15
-30.1741,-176.2047,10.0,7.0,370329,9.78,2.384314621487609e-15
-30.1633,-176.4125,10.0,5.1,370249,9.79,2.385345094369104e-15
-30.1633,-176.4125,10.0,5.1,370249,9.78,2.385345094369104e-15
-30.161,-176.3963,10.0,5.2,370204,9.8,2.3859250289625404e-15
-30.161,-176.3963,10.0,5.2,370204,9.8,2.3859250289625404e-15
-10.5406,113.313,10.0,5.2,369669,9.8,2.392836041625465e-15
-10.5406,113.313,10.0,5.2,369669,9.8,2.392836041625465e-15
38.5027,45.0678,10.0,5.2,368747,9.8,2.4048169009696064e-15
38.5027,45.0678,10.0,5.2,368747,9.79,2.4048169009696064e-15
35.3022,46.0259,10.0,5.1,367820,9.78,2.4169536767027295e-15
35.3022,46.0259,10.0,5.1,367820,9.79,2.4169536767027295e-15
-38.0594,176.6164,10.0,5.3,365298,9.79,2.450441945956315e-15
-38.0594,176.6164,10.0,5.3,365298,9.82,2.450441945956315e-15
-2.7834,-79.8518,68.0,6.8,363289,9.82,2.477618931071689e-15
-2.7834,-79.8518,68.0,6.8,363289,9.8,2.477618931071689e-15
59.6095,-151.907,65.4,5.4,362696,9.82,2.485727259279965e-15
59.6095,-151.907,65.4,5.4,362696,9.82,2.485727259279965e-15
-56.076,-27.8664,130.997,5.1,363254,9.78,2.478096397749108e-15
-56.076,-27.8664,130.997,5.1,363254,9.79,2.478096397749108e-15
9.3707,-84.1119,35.0,5.5,364252,9.8,2.4645357190198585e-15
9.3707,-84.1119,35.0,5.5,364252,9.79,2.4645357190198585e-15
23.6144,121.365,8.327,5.2,364254,9.78,2.464508655169325e-15
23.6144,121.365,8.327,5.2,364254,9.78,2.464508655169325e-15
36.523,70.943,192.0,6.5,365901,9.8,2.4423720092947046e-15
36.523,70.943,192.0,6.5,365901,9.8,2.4423720092947046e-15
-33.6108,-71.3399,60.008,5.6,366011,9.82,2.4409041815535005e-15
-33.6108,-71.3399,60.008,5.6,366011,9.78,2.4409041815535005e-15
28.5073,-43.5932,10.0,5.5,366419,9.79,2.4354714149382632e-15
28.5073,-43.5932,10.0,5.5,366419,9.79,2.4354714149382632e-15
-59.579,-26.2275,79.471,5.3,367247,9.79,2.4245017022471148e-15
-59.579,-26.2275,79.471,5.3,367247,9.79,2.4245017022471148e-15
40.2815,143.1497,22.0,5.6,368059,9.8,2.41381578642484e-15
40.2815,143.1497,22.0,5.6,368059,9.79,2.41381578642484e-15
-30.214,-177.301,10.0,5.2,369185,9.79,2.399114150420174e-15
-30.214,-177.301,10.0,5.2,369185,9.79,2.399114150420174e-15
-23.5107,-66.4676,213.706,5.3,369368,9.8,2.396737500949338e-15
-23.5107,-66.4676,213.706,5.3,369368,9.79,2.396737500949338e-15
-23.4224,-66.4954,228.0,6.4,369493,9.8,2.395116135936252e-15
-23.4224,-66.4954,228.0,6.4,369493,9.82,2.395116135936252e-15
39.383,69.8931,12.0,5.8,370247,9.8,2.385370864749817e-15
39.383,69.8931,12.0,5.8,370247,9.8,2.385370864749817e-15
-8.8079,123.1645,109.009,5.1,370297,9.79,2.3847267304953362e-15
-8.8079,123.1645,109.009,5.1,370297,9.8,2.3847267304953362e-15
19.2125,121.188,17.0,5.6,370893,9.78,2.377068698841306e-15
19.2125,121.188,17.0,5.6,370893,9.78,2.377068698841306e-15
-4.4068,144.2782,132.0,5.7,371041,9.8,2.3751727574030184e-15
-4.4068,144.2782,132.0,5.7,371041,9.78,2.3751727574030184e-15
-42.8183,-82.5381,10.0,5.1,371563,9.8,2.3685037980695523e-15
-42.8183,-82.5381,10.0,5.1,371563,9.8,2.3685037980695523e-15
-10.6893,164.7071,10.0,5.2,372151,9.8,2.361025220754303e-15
-10.6893,164.7071,10.0,5.2,372151,9.78,2.361025220754303e-15
38.0109,36.4273,10.0,5.3,372864,9.8,2.352004229444848e-15
38.0109,36.4273,10.0,5.3,372864,9.78,2.352004229444848e-15
38.4614,44.8505,11.0,5.6,376810,9.78,2.303001215908415e-15
38.4614,44.8505,11.0,5.6,376810,9.79,2.303001215908415e-15
30.0034,141.8525,28.558,5.3,377073,9.79,2.2997897523859984e-15
30.0034,141.8525,28.558,5.3,377073,9.79,2.2997897523859984e-15
-20.2742,-176.3442,293.477,5.7,379081,9.79,2.275490211864862e-15
-20.2742,-176.3442,293.477,5.7,379081,9.78,2.275490211864862e-15
-21.0053,-68.6054,105.216,5.4,387437,9.79,2.1783959477950304e-15
-21.0053,-68.6054,105.216,5.4,387437,9.79,2.1783959477950304e-15
-25.6937,-69.1858,8.427,5.1,390107,9.79,2.148678906365877e-15
-25.6937,-69.1858,8.427,5.1,390107,9.79,2.148678906365877e-15
-4.9564,131.9605,53.021,5.1,390340,9.78,2.1461145124291e-15
-4.9564,131.9605,53.021,5.1,390340,9.78,2.1461145124291e-15
-17.8482,-178.2055,464.662,5.5,393331,9.79,2.1135992901154167e-15
-17.8482,-178.2055,464.662,5.5,393331,9.79,2.1135992901154167e-15
-8.2322,158.9118,79.0,6.2,397171,9.79,2.0729267036482e-15
-8.2322,158.9118,79.0,6.2,397171,9.78,2.0729267036482e-15
18.3383,120.4578,25.13,5.1,398460,9.79,2.0595367492356487e-15
18.3383,120.4578,25.13,5.1,398460,9.79,2.0595367492356487e-15
41.1434,142.8148,37.0,6.0,399015,9.8,2.0538114108284797e-15
41.1434,142.8148,37.0,6.0,399015,9.8,2.0538114108284797e-15
-10.8937,166.777,10.897,5.2,399602,9.78,2.047781902380459e-15
-10.8937,166.777,10.897,5.2,399602,9.78,2.047781902380459e-15
-15.2415,-173.1121,13.546,5.3,403122,9.8,2.0121761955378696e-15
-15.2415,-173.1121,13.546,5.3,403122,9.79,2.0121761955378696e-15
-35.6663,-73.4965,26.0,6.3,404585,9.8,1.997650242852136e-15
-35.6663,-73.4965,26.0,6.3,404585,9.79,1.997650242852136e-15
27.037,141.5589,64.435,5.3,404888,9.78,1.994661458109717e-15
27.037,141.5589,64.435,5.3,404888,9.78,1.994661458109717e-15
-24.7851,-70.0594,49.383,5.2,404918,9.81,1.994365903814754e-15
-24.7851,-70.0594,49.383,5.2,404918,9.79,1.994365903814754e-15
-50.0022,114.0648,10.0,5.6,404787,9.79,1.995656973978108e-15
-50.0022,114.0648,10.0,5.6,404787,9.81,1.995656973978108e-15
27.2714,53.0322,27.754,5.1,404102,9.78,2.0024284507862856e-15
27.2714,53.0322,27.754,5.1,404102,9.78,2.0024284507862856e-15
-7.8107,118.6792,10.886,5.6,402939,9.82,2.014004322681741e-15
-7.8107,118.6792,10.886,5.6,402939,9.78,2.014004322681741e-15
-4.3229,143.1658,70.0,7.0,402097,9.79,2.022447893025584e-15
-4.3229,143.1658,70.0,7.0,402097,9.78,2.022447893025584e-15
6.4308,115.8339,618.672,5.5,401953,9.78,2.023897239908125e-15
6.4308,115.8339,618.672,5.5,401953,9.78,2.023897239908125e-15
52.7227,158.4935,101.0,6.5,401171,9.82,2.031795269441314e-15
52.7227,158.4935,101.0,6.5,401171,9.79,2.031795269441314e-15
-58.554,-25.0158,20.382,5.2,401002,9.78,2.0335082073165055e-15
-58.554,-25.0158,20.382,5.2,401002,9.78,2.0335082073165055e-15
0.8388,98.835,84.0,6.1,399809,9.81,2.0456619845215e-15
0.8388,98.835,84.0,6.1,399809,9.81,2.0456619845215e-15
14.4822,56.2988,10.0,5.5,398991,9.78,2.054058498889833e-15
14.4822,56.2988,10.0,5.5,398991,9.79,2.054058498889833e-15
14.3888,56.3258,10.0,5.5,398971,9.78,2.0542644396707712e-15
14.3888,56.3258,10.0,5.5,398971,9.78,2.0542644396707712e-15
-21.3813,-66.7051,217.616,5.1,398966,9.79,2.054315929705313e-15
-21.3813,-66.7051,217.616,5.1,398966,9.78,2.054315929705313e-15
14.5446,56.4004,10.0,5.3,398937,9.78,2.0546146100849994e-15
14.5446,56.4004,10.0,5.3,398937,9.78,2.0546146100849994e-15
16.0809,-96.9831,31.0,5.4,398394,9.78,2.0602191926702065e-15
16.0809,-96.9831,31.0,5.4,398394,9.78,2.0602191926702065e-15
13.7318,125.5376,10.0,6.2,396948,9.78,2.0752564420590595e-15
13.7318,125.5376,10.0,6.2,396948,9.78,2.0752564420590595e-15
-27.4327,-70.9617,53.0,5.9,396072,9.79,2.0844463621369982e-15
-27.4327,-70.9617,53.0,5.9,396072,9.79,2.0844463621369982e-15
7.5671,-82.3345,16.0,6.3,395621,9.78,2.0892015250253006e-15
7.5671,-82.3345,16.0,6.3,395621,9.78,2.0892015250253006e-15
-9.4023,-71.44,560.074,5.1,394455,9.8,2.1015710443454795e-15
-9.4023,-71.44,560.074,5.1,394455,9.8,2.1015710443454795e-15
-0.536,122.1838,10.0,5.2,391742,9.78,2.1307806019668955e-15
-0.536,122.1838,10.0,5.2,391742,9.78,2.1307806019668955e-15
-35.5431,-109.1303,10.0,5.1,391317,9.78,2.135411494676075e-15
-35.5431,-109.1303,10.0,5.1,391317,9.78,2.135411494676075e-15
